X,file,dataset,px_cm,leaf_number,rep_number,plant_number,location,population,old_genotype,genotype,ancestry,base_x,base_y,tip_x,tip_y,rosette_id,PC1,PC2,width,length,area,solidity,asymmetry,circ,ar,rel_node
2538,1.13_phen_rep1_p1_outer_20230801_0001_leaf4.jpg,NY,114.16,4,1,1,New York,1,1.13,NY_26,northern_eurasian,480,39,30.5,35.5,gq,-0.083961208,0.03630474,0.8211941917929477,3.9544712245890192,1.3693385705579146,0.6164054033734971,0.022460839,0.19078626972116142,0.21678176083756978,0.4
2539,1.13_phen_rep2_p2_middle_20230801_0001_leaf1.jpg,NY,120.15,4,2,2,New York,1,1.13,NY_26,northern_eurasian,31,54,481.5,50.5,gr,-0.043154925,-0.030733529,0.6497266654897794,3.7868477389178836,1.4428733376952607,0.7923692804033294,0.017181473363693463,0.24486146680388204,0.21378880382690957,0.4
2540,1.13_phen_rep2_p2_middle_20230801_0001_leaf2.jpg,NY,120.15,5,2,2,New York,1,1.13,NY_26,northern_eurasian,481,49,33.5,54.5,gr,-0.082945579,-0.060989209,0.637991264,3.7631407997245474,1.1346491423769507,0.7324779687875147,0.013977558,0.2014169440202799,0.17785057023511958,0.5
2541,1.13_phen_rep2_p2_middle_20230801_0001_leaf3.jpg,NY,120.15,6,2,2,New York,1,1.13,NY_26,northern_eurasian,486,45,33.5,33.5,gr,-0.071434257,0.10573736017430922,0.5881911716053936,3.7875229207346424,1.2489243864667756,0.7873866798317148,0.025618371306895805,0.21651599831029708,0.1658378652684409,0.6
2542,1.13_phen_rep2_p2_middle_20230801_0001_leaf4.jpg,NY,120.15,7,2,2,New York,1,1.13,NY_26,northern_eurasian,485,47,31.5,57.5,gr,-0.090269695,-0.009720195,0.7121121803068478,3.8252565254646322,1.156168649209718,0.6512357783881587,0.004509706,0.19505056159441347,0.18951615486054524,0.7
2543,1.13_phen_rep2_p2_outer_20230801_0001_leaf1.jpg,NY,120.15,1,2,2,New York,1,1.13,NY_26,northern_eurasian,480,43,33.5,59.5,gr,-0.040263588,0.095097895,1.2467557009613919,3.8219589377967735,1.9005766597476565,0.6285866164913575,0.052226781,0.2761259603499008,0.3315467957970455,0.1
2544,1.13_phen_rep2_p2_outer_20230801_0001_leaf2.jpg,NY,120.15,2,2,2,New York,1,1.13,NY_26,northern_eurasian,486,58,32.5,48.5,gr,-0.069395104,-0.044593709,0.7259133148058821,3.7803484950739423,1.2502357616351532,0.7135981772547109,0.016369456082771607,0.19469421020710234,0.1950116627714225,0.2
2545,1.13_phen_rep2_p2_outer_20230801_0001_leaf3.jpg,NY,120.15,3,2,2,New York,1,1.13,NY_26,northern_eurasian,483,63,38.5,70.5,gr,-0.032481787,-0.044761713,0.9754966959064694,3.784221423838267,1.596444628498645,0.6430804462408695,0.009201554,0.20002989756639128,0.2692425622423173,0.3
1968,2.27_phen_rep1_inner_20230809_0001_leaf1.jpg,NY,125,7,1,1,New York,2,2.27,NY_41,northern_eurasian,482,79,36.5,89.5,ev,-0.004614112,-0.109750942,0.9870872733502412,3.6711622091039775,1.5626479652539942,0.7437560243772882,0.019189962286543783,0.23402225775572766,0.26015446627592526,0.875
1969,2.27_phen_rep1_inner_20230809_0001_leaf2.jpg,NY,125,8,1,1,New York,2,2.27,NY_41,northern_eurasian,479,62,32.5,54.5,ev,-0.041931218,-0.029932976,0.9471877885763389,3.6527358681385134,1.4488570858600767,0.7089372034347223,0.012401238227376338,0.21689852094137096,0.2573814174325274,1
1970,2.27_phen_rep1_middle_20230809_0001_leaf1.jpg,NY,125,4,1,1,New York,2,2.27,NY_41,northern_eurasian,480,92,33.5,77.5,ev,-0.035094241,-0.068930398,0.8015318620331654,3.6327736422582326,1.248760361882141,0.6551029051027235,0.020452179902837698,0.17065428514954709,0.22541500656734464,0.5
1971,2.27_phen_rep1_middle_20230809_0001_leaf2.jpg,NY,125,5,1,1,New York,2,2.27,NY_41,northern_eurasian,480,76,37.5,81.5,ev,-0.034659025,0.018813350452970924,0.8848083480284014,3.694668951999115,1.5854429709252287,0.7801664056897039,0.013173387587507765,0.24716026843151026,0.24306341459368014,0.625
1972,2.27_phen_rep1_middle_20230809_0001_leaf3.jpg,NY,125,6,1,1,New York,2,2.27,NY_41,northern_eurasian,477,73,36.5,71.5,ev,-0.072029324,0.011274297929041235,0.7482859022232807,3.6275479856750383,1.2770065945509756,0.6877617295464652,0.010679563679917306,0.20771875018503258,0.21449491273606158,0.75
1973,2.27_phen_rep1_outer_20230809_0001_leaf1.jpg,NY,125,1,1,1,New York,2,2.27,NY_41,northern_eurasian,477,92,30.5,92.5,ev,0.003360768,-0.026787633,0.943791587,3.6470423588925516,1.7483265386608338,0.782020966,0.018551634506940418,0.31469249087218454,0.2597290011732785,0.125
1974,2.27_phen_rep1_outer_20230809_0001_leaf2.jpg,NY,125,2,1,1,New York,2,2.27,NY_41,northern_eurasian,475,73,32.5,74.5,ev,-0.003513747,0.12775162515908392,1.1223180011430072,3.636914284217662,1.7978210729104163,0.7434196805841157,0.019817928,0.3235862322090151,0.31036750004885283,0.25
1975,2.27_phen_rep1_outer_20230809_0001_leaf3.jpg,NY,125,3,1,1,New York,2,2.27,NY_41,northern_eurasian,481,63,34.5,60.5,ev,0.016901646,0.049299454064655614,1.2080959667769802,3.642500453,2.213795668611013,0.7180956755926321,0.019192862596182185,0.3512710082234363,0.3365065420916636,0.375
1976,2.27_phen_rep2_inner_20230809_0001_leaf1.jpg,NY,125,7,2,2,New York,2,2.27,NY_41,northern_eurasian,484,54,31.5,70.5,ew,-0.048160495,-0.137074704,0.8893010979066178,3.6384076058664996,1.2101359021363578,0.6069404695096098,0.032418592,0.18300615081575297,0.24995936583674425,0.875
1977,2.27_phen_rep2_inner_20230809_0001_leaf2.jpg,NY,125,8,2,2,New York,2,2.27,NY_41,northern_eurasian,477,70,36.5,78.5,ew,-0.012027721,-0.007341542,0.9041597981806206,3.6618973724048405,1.6114985099188175,0.7060624847395505,0.015673825046636135,0.1887690674642055,0.26034295192887913,1
1978,2.27_phen_rep2_middle_20230809_0001_leaf1.jpg,NY,125,4,2,2,New York,2,2.27,NY_41,northern_eurasian,485,67,31.5,81.5,ew,-0.022695848,0.029114877950815243,0.8390471187789882,3.628219671665653,1.2133414242064902,0.595178622,0.033104603942813934,0.14209125068080866,0.2300502174157902,0.5
